"","id","activity_date","total_steps","total_dist","active_mins","sedentary_mins","calories","mins_asleep","mins_in_bed","weight","bmi","is_healthy"
"885","8792009665",2016-04-13,1320,0.839999973773956,82,806,1934,531,552,NA,NA,NA
"886","8792009665",2016-04-14,1219,0.779999971389771,84,853,1963,486,503,NA,NA,NA
"887","8792009665",2016-04-15,2483,1.5900000333786,126,937,2009,363,377,NA,NA,NA
"888","8792009665",2016-04-16,244,0.159999996423721,12,1428,1721,NA,NA,NA,NA,NA
"889","8792009665",2016-04-17,0,0,0,1440,1688,NA,NA,NA,NA,NA
"890","8792009665",2016-04-18,0,0,0,1440,1688,NA,NA,NA,NA,NA
"891","8792009665",2016-04-19,0,0,0,1440,1688,NA,NA,NA,NA,NA
"892","8792009665",2016-04-20,3147,2.00999999046326,149,744,2188,528,547,NA,NA,NA
"893","8792009665",2016-04-21,144,0.0900000035762787,9,1431,1720,NA,NA,NA,NA,NA
"894","8792009665",2016-04-22,4068,2.59999990463257,216,817,2419,391,407,NA,NA,NA
"895","8792009665",2016-04-23,5245,3.35999989509583,285,795,2748,339,360,NA,NA,NA
"896","8792009665",2016-04-24,400,0.259999990463257,30,1410,1799,NA,NA,NA,NA,NA
"897","8792009665",2016-04-25,0,0,0,1440,1688,NA,NA,NA,NA,NA
"898","8792009665",2016-04-26,1321,0.850000023841858,80,1360,1928,NA,NA,NA,NA,NA
"899","8792009665",2016-04-27,1758,1.12999999523163,112,900,2067,423,428,NA,NA,NA
"900","8792009665",2016-04-28,6157,3.94000005722046,310,714,2780,402,416,NA,NA,NA
"901","8792009665",2016-04-29,8360,5.34999990463257,400,634,3101,398,406,NA,NA,NA
"902","8792009665",2016-04-30,7174,4.59000015258789,331,749,2896,343,360,NA,NA,NA
"903","8792009665",2016-05-01,1619,1.03999996185303,79,834,1962,503,527,NA,NA,NA
"904","8792009665",2016-05-02,1831,1.16999995708466,101,916,2015,415,423,NA,NA,NA
"905","8792009665",2016-05-03,2421,1.54999995231628,156,739,2297,516,545,NA,NA,NA
"906","8792009665",2016-05-04,2283,1.46000003814697,129,848,2067,439,463,NA,NA,NA
"907","8792009665",2016-05-05,0,0,0,1440,1688,NA,NA,NA,NA,NA
"908","8792009665",2016-05-06,0,0,0,1440,1688,NA,NA,NA,NA,NA
"909","8792009665",2016-05-07,0,0,0,1440,1688,NA,NA,NA,NA,NA
"910","8792009665",2016-05-08,0,0,0,1440,1688,NA,NA,NA,NA,NA
"911","8792009665",2016-05-09,0,0,0,1440,1688,NA,NA,NA,NA,NA
"912","8792009665",2016-05-10,0,0,0,48,57,NA,NA,NA,NA,NA
"913","8877689391",2016-04-12,23186,20.3999996185303,404,1036,3921,NA,NA,85.80000305,25.68,"NO"
"914","8877689391",2016-04-13,15337,9.57999992370605,342,1098,3566,NA,NA,84.90000153,25.41,"NO"
"915","8877689391",2016-04-14,21129,18.9799995422363,379,1061,3793,NA,NA,84.5,25.31,"NO"
"916","8877689391",2016-04-15,13422,7.17000007629395,388,1052,3934,NA,NA,NA,NA,NA
"917","8877689391",2016-04-16,29326,25.2900009155273,552,888,4547,NA,NA,85.5,25.59,"NO"
"918","8877689391",2016-04-17,15118,8.86999988555908,380,1060,3545,NA,NA,NA,NA,NA
"919","8877689391",2016-04-18,11423,8.67000007629395,225,1215,2761,NA,NA,85.80000305,25.68,"NO"
"920","8877689391",2016-04-19,18785,17.3999996185303,309,1131,3676,NA,NA,85.30000305,25.53,"NO"
"921","8877689391",2016-04-20,19948,18.1100006103516,317,1123,3679,NA,NA,84.90000153,25.41,"NO"
"922","8877689391",2016-04-21,19377,17.6200008392334,321,1119,3659,NA,NA,84.5,25.29,"NO"
"923","8877689391",2016-04-22,18258,16.3099994659424,299,1141,3427,NA,NA,NA,NA,NA
"924","8877689391",2016-04-23,11200,7.42999982833862,408,1032,3891,NA,NA,85.5,25.59,"NO"
"925","8877689391",2016-04-24,16674,15.7399997711182,292,1148,3455,NA,NA,85.5,25.59,"NO"
"926","8877689391",2016-04-25,12986,8.73999977111816,339,1101,3802,NA,NA,85.40000153,25.56,"NO"
"927","8877689391",2016-04-26,11101,8.43000030517578,283,1157,2860,NA,NA,85.09999847,25.49,"NO"
"928","8877689391",2016-04-27,23629,20.6499996185303,336,1104,3808,NA,NA,85.40000153,25.56,"NO"
"929","8877689391",2016-04-28,14890,11.3000001907349,297,1143,3060,NA,NA,85.09999847,25.49,"NO"
"930","8877689391",2016-04-29,9733,7.3899998664856,233,1207,2698,NA,NA,84.90000153,25.41,"NO"
"931","8877689391",2016-04-30,27745,26.7199993133545,351,1089,4398,NA,NA,85.5,25.59,"NO"
"932","8877689391",2016-05-01,10930,8.31999969482422,214,1226,2786,NA,NA,85.30000305,25.53,"NO"
"933","8877689391",2016-05-02,4790,3.64000010490417,105,1335,2189,NA,NA,NA,NA,NA
"934","8877689391",2016-05-03,10818,8.21000003814697,251,1189,2817,NA,NA,84.90000153,25.41,"NO"
"935","8877689391",2016-05-04,18193,16.2999992370605,286,1154,3477,NA,NA,84.40000153,25.26,"NO"
"936","8877689391",2016-05-05,14055,10.6700000762939,270,1170,3052,NA,NA,NA,NA,NA
"937","8877689391",2016-05-06,21727,19.3400001525879,345,1095,4015,NA,NA,85,25.44,"NO"
"938","8877689391",2016-05-07,12332,8.13000011444092,404,1036,4142,NA,NA,NA,NA,NA
"939","8877689391",2016-05-08,10686,8.10999965667725,266,1174,2847,NA,NA,85.40000153,25.56,"NO"
"940","8877689391",2016-05-09,20226,18.25,309,1131,3710,NA,NA,85.5,25.61,"NO"
"941","8877689391",2016-05-10,10733,8.14999961853027,253,1187,2832,NA,NA,NA,NA,NA
"942","8877689391",2016-05-11,21420,19.5599994659424,313,1127,3832,NA,NA,85.40000153,25.56,"NO"
"943","8877689391",2016-05-12,8064,6.11999988555908,161,770,1849,NA,NA,84,25.14,"NO"
